num_doc,nombre,mnt_total_trx_barrio,mnt_total_trx_cliente,%_cada_barrio
-1757248426812264337,Urbanización San Juaquín,302.5,302.5,100.0
-1761414110188275289,Santa Mónica Residencial,757.0,757.0,100.0
-1762637705316080055,Mayapan-Las Vegas,5548139.0,5551020.0,99.948
-1763320068316185490,Urbanización San Juaquín,560609153.0,560609153.0,100.0
-1765739054379129538,Unidad Residencial Santiago de Cali,552213659.0,864261083.5,63.894
-176579184269811538,Sucre,3667.5,3667.5,100.0
-1775715575447168258,El Sena,13577176.0,18876850.0,71.925
-1777353811557393620,San Vicente,7270413.5,12438483.0,58.451
-1777595168256585051,Santa Rita,1215.0,1621.5,74.931
-1777619680071479441,Santa Mónica Residencial,44938.5,58791.5,76.437
-1778159360111579713,Santander,5006.0,6174.5,81.075
-1779817520942582467,San Vicente,7270413.5,7270413.5,100.0
-1780234981816036877,Santa Mónica Residencial,46478630.0,87024435.0,53.409
-1786827697908627281,Urbanización Militar,404.0,404.0,100.0
-1790365996662927380,San Pedro,811362229.0,811436877.0,99.991
-1790929359793001395,La Rivera,6181774658.0,6226991161.5,99.274
-1791771285920935112,Siete de Agosto,1074513113.0,1087469484.5,98.809
-1791849247704230446,La Isla,297151025.0,342358011.0,86.795
-1795302512002337185,Urbanización San Juaquín,33567865.5,54622733.0,61.454
-1798155033255054741,Los Guaduales,2962.5,3272.5,90.527
-1802272482315786326,San Pedro,7596.0,11384.0,66.725
-1802506852378530417,Juanambu,410.5,410.5,100.0
-1802865777795414118,Bolivariano,552221223.5,552228080.5,99.999
-1804529350700302304,El Cedro,375.0,375.0,100.0
-1806898992132211107,Parcelaciones Pance,7201402.0,13716164.5,52.503
-1806937253933399558,José M. Córdoba,24615858.0,44353822.0,55.499
-1808514273579567106,Vipasa,32.0,32.0,100.0
-1808740577830245484,Santa Rita,405.0,405.0,100.0
-18114859412036383,Santa Rita,405.0,405.0,100.0
-1812189194797514350,Urbanización Militar,4532.0,4532.0,100.0
-1813090405057457244,Chipichape,15073.5,15103.5,99.801
-1813350751999950050,San Pedro,150.0,150.0,100.0
-181451760866563115,Unicentro Cali,777409563.5,1049221790.5,74.094
-1815576697187386786,Chipichape,36830.5,36830.5,100.0
-1819602800160446517,José Manuel Marroquin I,560959071.0,560959071.0,100.0
-1820107593754527837,El Cedro,2880.5,3590.5,80.226
-1823985406552559663,Unicentro Cali,1104426200.0,1129749056.0,97.759
-1826354050101868737,Santa Mónica Residencial,6039819.0,11579473.0,52.16
-1828674253295862975,Nueva Floresta del Ict,784959103.5,784959103.5,100.0
-1831902003962495337,San Fernando Viejo,20304886.0,20320641.5,99.922
-183264080606593264,Nueva Floresta del Ict,784959103.5,784959103.5,100.0
-1836048427593191519,Chipichape,406.0,406.0,100.0
-1838555826178786433,Santa Isabel,6973693.5,6973693.5,100.0
-1838590951193464217,San Pedro,30.0,30.0,100.0
-1840266078758492322,Urbanización Militar,1341.5,1341.5,100.0
-184250451193451370,Alameda,7192472.5,7196126.5,99.949
-1843813940616818987,Barrio Eucarístico,7187649.5,7188915.5,99.982
-1847236942448794064,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-1847323738079559307,Centenario,13440681.0,13444842.5,99.969
-1852136090219520317,Juanambu,410.5,789.0,52.028
-1852865327498008571,Santa Mónica Residencial,10328431.0,10328431.0,100.0
-1853612360132392660,La Flora,1622720197.0,1643796640.0,98.718
-1856659933545279029,Canaverales Los Samanes,9447.0,14775.0,63.939
-1859145279349068011,Chipichape,1674.0,1674.0,100.0
-1859558393566398479,El Cedro,6074360408.0,6506474420.5,93.359
-1860840128787566174,Chipichape,406.0,406.0,100.0
-1861574906526463631,Santa Mónica Residencial,3390.5,4567.0,74.239
-1865030532176561766,Bolivariano,6285.0,6347.0,99.023
-1868330554598763392,Centenario,2759.5,3505.5,78.719
-187163773832602217,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-1875252397229096816,Junin,418.5,600.5,69.692
-187673214195479980,La Base,71499555.0,105357035.0,67.864
-1887810511023502873,San Pedro,376.0,376.0,100.0
-1890924550005961305,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
-1892600834412867535,Bolivariano,7178753348.0,9482684177.0,75.704
-1897523353684910102,Santa Mónica Residencial,378.5,378.5,100.0
-1898165338657723727,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
-1899099001812005484,Las Delicias,7255050.5,7261050.5,99.917
-190216985459385836,Bretana,555655947.5,561462197.0,98.966
-1902367782596493274,El Calvario,803.0,803.0,100.0
-1905831320011148745,Santa Mónica Residencial,6047573.5,6047573.5,100.0
-1910968738133577008,Canaveralejo-Seguros Patria,6304865.5,6304865.5,100.0
-1912488932999730043,San Vicente,552210532.0,552210532.0,100.0
-1914085802451723759,Santander,10903813.0,10909032.5,99.952
-1915622154288105529,El Sena,2208834334.0,2715571517.0,81.34
-1916385064003931996,Lili,2657774172.0,3074326363.0,86.451
-1917499821360079254,Ciudad Córdoba,4064.0,4064.0,100.0
-1919570909342688773,Chapinero,552253947.5,552343622.5,99.984
-1919830435472076646,Urbanización Tequendama,50294.0,50294.0,100.0
-1920495011731497213,Lili,265.0,265.0,100.0
-1920679611704581285,Flora Industrial,5536804.0,5539621.0,99.949
-1922087768088979587,San Fernando Viejo,2439.0,3494.5,69.795
-1925249977959076744,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-1928118305239389651,Alto Jordán,1964121811.5,2775481923.5,70.767
-1932222617118410297,Unicentro Cali,777410142.0,830809479.0,93.573
-1932602876293725474,Bretana,546805478.0,546805478.0,100.0
-1933507165745913060,Urbanización San Juaquín,2543.0,2543.0,100.0
-1934532519042236528,Lili,29593376482.0,44732883538.5,66.156
-1945089403534040455,Sucre,407.5,407.5,100.0
-1946078275743092016,Unidad Residencial Santiago de Cali,552213544.5,614805886.0,89.819
-1946226773924586850,Parcelaciones Pance,7874.0,13733.0,57.336
-1955105571891840845,Camino Real-Joaquín Borrero,5869985.0,5911106.0,99.304
-1956595409014614935,San Pedro,2632.0,3063.5,85.915
-1958032286137120062,San Pedro,37.5,37.5,100.0
-1962852808125703528,El Diamante,44502060.0,44552303.5,99.887
-196319788171417247,Desepaz Invicali,13072076122.0,19255195628.0,67.889
-1966392547505432665,San Vicente,7270413.5,7270413.5,100.0
-1967880808374112740,Urbanización Militar,2683.0,2683.0,100.0
-1968285289651719985,Urbanización San Juaquín,2697.0,2727.0,98.9
-1968655951190179832,Primavera,3794848298.0,5162797768.5,73.504
-1968896775877232037,Urbanización Militar,560619995.0,631559893.0,88.768
-196989548727041134,San Vicente,7270413.5,12438483.0,58.451
-197053795102599076,San Pedro,376.0,376.0,100.0
-197646990111061010,Juanambu,410.5,410.5,100.0
-1976509008023629706,Juanambu,410.5,786.5,52.193
-197897352530689893,Santa Rita,405.0,405.0,100.0
-1983771832369068426,San Vicente,7270413.5,7270413.5,100.0
-198532128947698886,San Vicente,1237.5,1237.5,100.0
-1986215497756000283,San Fernando Nuevo,371.0,371.0,100.0
-1987095039823986797,Granada,6948478.0,12619108.0,55.063
-1989903320052103558,La Flora,811360098.5,822725644.5,98.619
-1990702446885488268,San Nicolás,1076121228.0,1076121228.0,100.0
-1991345369963455423,Urbanización Río Lili,3580.0,3580.0,100.0
-1992071477357196787,Urbanización San Juaquín,2697.0,2697.0,100.0
-1994773289390737782,San Vicente,7270413.5,12438483.0,58.451
-1995083456109303840,Los Guaduales,23551.0,25407.5,92.693
-1998839289792485523,San Pedro,816512602.0,821723894.0,99.366
-1999180789605590047,La Merced,538060457.5,538073032.5,99.998
-2000517191941841692,San Vicente,611132002.0,665351598.0,91.851
-200068347724517938,Unidad Residencial Santiago de Cali,3865490427.0,3870833941.5,99.862
-2001313198144830334,San Pedro,2632.0,3718.0,70.791
-2006296317028379637,El Ingenio,89227125.0,132011364.5,67.59
-2008245151577994065,El Sena,552208326.5,552208326.5,100.0
-2014395401333089209,San Pedro,6094062.0,6110720.0,99.727
-2014441818596007368,Versalles,1104418889.0,2034220094.0,54.292
-2016495209861447445,San Fernando Viejo,25853.5,28322.5,91.283
-2017477809772472927,El Gran Limonar,355.0,355.0,100.0
-2018788379453930418,Ciudadela Paso Ancho,6736031.5,12202437.5,55.202
-2019043904644427095,San Pedro,30.0,30.0,100.0
-2020045031934688246,El Jardín,653007227.0,653031306.5,99.996
-2026103800927155990,Prados del Norte,14847170100.0,15301360149.5,97.032
-2027242129804969972,Santander,4320.0,4878.0,88.561
-2027983295409177632,Chapinero,102.5,102.5,100.0
-2029495907886234406,Calima,5878775288.5,6430601834.5,91.419
-2029547374702685767,Chipichape,7146065.0,7147443.0,99.981
-2031826997782586221,La Alianza,935717794.0,1016079971.0,92.091
-2032719918489285897,Primero de Mayo,12764.0,15913.0,80.211
-2035527713415865863,Santa Mónica Residencial,10004786.0,10004786.0,100.0
-2038152210167151368,Primero de Mayo,1728420416.0,2244286507.0,77.014
-2044062590049215024,Urbanización Río Lili,358.0,358.0,100.0
-2046213793805997561,Villa Colombia,2067.5,2067.5,100.0
-204841290473227687,Prados del Limonar,49504.0,84652.0,58.479
-2051476663604537279,San Vicente,14540827.0,24876966.0,58.451
-2059620309135427030,Unicentro Cali,829.0,829.0,100.0
-2060308607971912649,El Calvario,803.0,803.0,100.0
-2063786821561410387,San Fernando Nuevo,74347.0,83350.5,89.198
-2064266161378716719,San Luis II,3889591636.0,3908085964.5,99.527
-2064693122553902086,Guayaquil,6042434.5,6052830.0,99.828
-2068449885016735093,Urbanización Ciudad Jardín,28581570.5,53306718.5,53.617
-2071104873228545751,Mariano Ramos,6195632.0,6200582.0,99.92
-2074756565484930616,Unidad Residencial Santiago de Cali,5522123209.0,5522123209.0,100.0
-2076338939766579408,San Nicolás,31.0,31.0,100.0
-2076415751579309404,Urbanización La Flora,2926.0,5271.5,55.506
-2076780897615912114,Los Alcázares,370.5,370.5,100.0
-2078404907468023797,San Fernando Viejo,14221626.0,14223116.0,99.99
-2080352232443850114,Chipichape,406.0,406.0,100.0
-2080441109802352617,San Pedro,7068915.0,7068915.0,100.0
-2080923919734926220,Granada,67042660.5,127516420.0,52.576
-208103697480189386,San Vicente,7270413.5,7270413.5,100.0
-2085329592704434050,San Fernando Nuevo,1905.0,3280.5,58.07
-208576629543988513,Unicentro Cali,2901.5,3961.5,73.242
-2086988339173425983,El Gran Limonar,25789452.5,33110674.5,77.889
-2087039922364905647,Los Cambulos,811360546.0,1412156679.0,57.455
-208782544161372307,Santa Mónica Residencial,757.0,757.0,100.0
-2088346448708724545,Ciudad Córdoba,99533740.0,128985185.5,77.167
-2090063731552409517,Unicentro Cali,6533.0,6533.0,100.0
-2090896365946933766,Urbanización Militar,1616.0,1616.0,100.0
-2091816748680383139,Villa del Prado-El Guabito,7706789.0,7706789.0,100.0
-2096099924946898603,El Calvario,561006546.5,1099067004.5,51.044
-2096947935729247235,Los Lagos,525316442.0,530634910.0,98.998
-2097125709793253314,San Pedro,1274.5,2083.0,61.186
-2098881864286390581,Ciudad Los Álamos,10853612.0,10853612.0,100.0
-2100328088500699084,El Cedro,1104423595.0,1104444101.5,99.998
-2104242109519900091,El Calvario,401.5,401.5,100.0
-2104520962959524413,Cristobal Colón,6598830.0,12593480.0,52.399
-2104975780405730292,La Merced,538060457.5,544574735.0,98.804
-210672349763933959,La Rivera,560955992.0,560955992.0,100.0
-2114441545261126666,Parcelaciones Pance,13774302.0,13774302.0,100.0
-211454392157153306,El Cedro,963966005.5,963966005.5,100.0
-2115416703113769466,Chapinero,9996494286.5,15379183004.5,65.0
-2119902380857656705,Urbanización San Juaquín,302.5,302.5,100.0
-2128350503272929724,El Sena,257.0,257.0,100.0
-2136155031866817063,Urbanización San Juaquín,7629.0,7629.0,100.0
-2136898349384595507,Nueva Floresta del Ict,1569918207.0,1569918207.0,100.0
-2139475298924955725,Pampalinda,598956508.0,633775305.0,94.506
-2149028435888199185,San Vicente,552210532.0,552210532.0,100.0
-2150127171150863681,San Antonio,8332.0,12150.5,68.573
-2150826741048331643,Urbanización La Flora,6280764.0,11444975.5,54.878
-2154690837076493688,San Nicolás,648357143.5,1201912689.0,53.944
-2155535680770621258,Urbanización Ciudad Jardín,32484093.0,51946175.0,62.534
-2155659209388687502,Los Alcázares,370.5,370.5,100.0
-2158597453048954323,El Cedro,411.5,411.5,100.0
-2159186831402547454,Lili,3228363726.5,6318198852.0,51.096
-2159528266425965507,Los Libertadores,7092708.5,7092708.5,100.0
-216131003600790096,3 de Julio,65215093.5,77527942.5,84.118
-2165464808385469165,San Nicolás,39338.0,48802.0,80.607
-2165560505537980929,Santa Mónica Residencial,12095147.0,12095147.0,100.0
-2166246863742720374,San Pedro,75.0,75.0,100.0
-2166915989606483841,San Judas Tadeo II,1520126676.0,2845508083.0,53.422
-2171306639498726563,El Jordán,17249064633.5,17249073712.0,100.0
-2172576405134382077,Laureano Gómez,1430016189.0,1988160675.5,71.927
-2178136596303215577,San Pedro,6231835.5,6233004.0,99.981
-2178343333557863383,La Merced,545188785.0,545202511.5,99.997
-2186762474148255003,Urbanización Militar,9537110285.0,12227537209.5,77.997
-218934278961490230,San Nicolás,64265031945.0,100982324308.5,63.64
-2189860990093761187,Unicentro Cali,1243.5,1243.5,100.0
-219125658194045177,Los Alcázares,370.5,370.5,100.0
-2197214395151038549,Urbanización Ciudad Jardín,2494.0,2494.0,100.0
-2199049171597676383,Flora Industrial,2026830508.0,2128430598.5,95.227
-2201975506961151702,Prados del Norte,2930.0,2930.0,100.0
-2203220401521565846,Santa Mónica Residencial,41310728.0,46724859.5,88.413
-220606586075102145,Chapinero,2221246984.0,3347867973.0,66.348
-2207865837801756001,El Jardín,12380583169.5,20324296881.5,60.915
-2211273054270490483,Los Parques,45198884605.0,45278398753.0,99.824
-2211442287752734721,Paseo del Comercio,548355493.0,587718042.5,93.302
-2211455789341773471,San Vicente,14540827.0,14540827.0,100.0
-2215602902656835899,Urbanización Río Lili,358.0,358.0,100.0
-2217794649973956252,Urbanización San Juaquín,2242441309.5,2242462638.5,99.999
-2218356255361586447,Unicentro Cali,414.5,414.5,100.0
-2219497267275039078,Santa Anita,8504.0,8504.0,100.0
-2219549410984926933,San Vicente,552210532.0,697842106.0,79.131
-2219766063031968591,Unidad Residencial Santiago de Cali,552227931.0,768218832.5,71.884
-2221082393736484207,San Vicente,7270413.5,7270413.5,100.0
-2221146831686079231,Urbanización Tequendama,77.0,77.0,100.0
-2224013065442968849,San Vicente,412.5,773.5,53.329
-2224638789518198358,La Flora,811360177.0,811363107.0,100.0
-2225924868779073883,Urbanización Ciudad Jardín,24940.0,24940.0,100.0
-2228639117792861970,Ciudad Capri,1104.0,1104.0,100.0
-223035535912653017,Urbanización San Juaquín,1134197667.5,1167750324.5,97.127
-223168762790885380,Urbanización San Juaquín,2543.0,2543.0,100.0
-2233084567360453622,Junin,418.5,418.5,100.0
-2233802197158276227,La Independencia,818497394.0,891616141.5,91.799
-223455070329197971,Centenario,6637505.5,6637505.5,100.0
-2240285129591016199,Unicentro Cali,777408985.0,777408985.0,100.0
-2242717125000464685,El Calvario,2810.5,2810.5,100.0
-2243831830015262006,Ciudadela Floralia,5563532.5,5613499.5,99.11
-2244394838204809588,Junin,961862262.5,961862262.5,100.0
-2246123705180516237,Bretana,2187221912.0,3291659196.0,66.447
-2248299843215491692,Unidad Residencial Santiago de Cali,3390.0,3390.0,100.0
-2248526364644028410,El Troncal,2204822942.0,2204957050.5,99.994
-2250285734300730613,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-2250759939770362735,El Troncal,24213.0,26371.5,91.815
-2253341083662557418,Chipichape,1218.0,1218.0,100.0
-2253919808086479085,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-2254054105915847527,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
-2254984272742740511,El Vergel,1823322965.0,1828613637.0,99.711
-2257009550748551948,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-2257592012734190943,Los Guaduales,3948.0,3948.0,100.0
-2257893010817330132,San Vicente,7545885.0,12699670.0,59.418
-2257912434063288798,San Pedro,30.0,30.0,100.0
-2264976354731434331,Santander,122.0,122.0,100.0
-2265011182123851421,San Luis II,11113118960.0,11119284122.5,99.945
-2267242241052870717,Lili,29235741.5,46854926.5,62.396
-2269830880618748380,San Pedro,24199455.5,37969055.0,63.735
-2270316822298628283,El Gran Limonar,159890203.5,159892505.5,99.999
-227032346922201722,Vipasa,32.0,32.0,100.0
-2270442731417708297,Unicentro Cali,414.5,785.5,52.769
-2270961618891150986,Unidad Residencial Santiago de Cali,5633.0,6974.5,80.766
-2271162570743025602,Villa del Prado-El Guabito,1069.0,1069.0,100.0
-2272211115618768951,El Gran Limonar,552211797.0,552211797.0,100.0
-22776458001994443,Urbanización San Juaquín,605.0,605.0,100.0
-2288274576872035892,Bretana,14588495.0,20586490.5,70.864
-229288329197164187,Sucre,8608967328.0,8608969335.5,100.0
-2293093509139995368,San Pedro,284105026.5,295087376.0,96.278
-2294340684610435995,La Merced,10303261.0,16356239.0,62.993
-2295024190932745119,San Vicente,5605261.5,5605261.5,100.0
-2295326625388684440,San Vicente,7270413.5,7270413.5,100.0
-2296060479732557970,San Vicente,2214155414.0,2214169118.5,99.999
-2296412187863230769,Sucre,3667.5,3667.5,100.0
-2297360351755223774,Juanambu,410.5,410.5,100.0
-2300060545351633754,El Sena,4983111082.5,7227672197.0,68.945
-2302786971354547258,La Merced,1614181372.5,2215992118.5,72.842
-2302969531750711682,San Pedro,1261.0,1261.0,100.0
-2303242977352264610,Unicentro Cali,414.5,414.5,100.0
-2309226423599532961,La Rivera,1121911984.0,1129305626.0,99.345
-2310499847587054200,Calimio Desepaz,653007226.5,653007226.5,100.0
-2316290837605386366,Ciudad Capri,729.5,729.5,100.0
-2316843544681763919,Calimio Desepaz,12601779.0,12603383.0,99.987
-2316895704215733431,Calima,17400027696.0,17400078647.0,100.0
-231723476439470762,Santa Mónica Residencial,14371512.0,27324823.0,52.595
-2321679963280513764,El Sena,1104444379.0,1104447505.0,100.0
-2322086577669222417,Lili,2541.5,2541.5,100.0
-2324737655844817626,Santa Mónica Residencial,18936584.0,36579447.0,51.768
-2331539292248347920,Urbanización Militar,404.0,404.0,100.0
-2332029772092467943,San Pedro,5174.5,5174.5,100.0
-2335171933791822539,José M. Córdoba,811415132.0,817252398.5,99.286
-2339824404124978097,Ville Grande,573356144.0,573356144.0,100.0
-2340581662715316426,San Pedro,752.0,752.0,100.0
-2341617251682429139,El Cedro,7178774946.0,7178779722.0,100.0
-2344317925576470997,El Gran Limonar,1008.5,1008.5,100.0
-2344498393347426236,Urbanización Militar,811359973.5,811359973.5,100.0
-2344551348613548215,Santa Mónica Residencial,378.5,378.5,100.0
-2346849925333032995,Calimio Desepaz,10330218299.0,10493012538.5,98.449
-2348848099756382114,El Sena,1656918273.0,1793921950.0,92.363
-2352231938258225341,San Pedro,7656356.5,7660844.5,99.941
-2354450336139458249,Unicentro Cali,5137.0,7680.0,66.888
-2354685331632670567,Urbanización Militar,560664695.0,560681978.0,99.997
-2354803928946951333,Lili,630547019.5,762741488.5,82.669
